"","Symbol","Date","Prev.Close","Open.Price","High.Price","Low.Price","Close.Price","Average.Price","Total.Traded.Quantity","MA30","MA50","MA100","MA200"
"3678","AXISBANK","27-Feb-15",552.3,555.6,570.35,550.35,567.15,560.85,5791546,572.845,553.426,869.976,979.96475
"3679","AXISBANK","27-Feb-15",550.5,558.85,558.85,558.85,558.85,558.85,100000,571.7366667,554.252,863.657,976.43725
"3680","AXISBANK","28-Feb-15",567.15,574,618.9,562.8,612.6,592.58,16352608,572.6566667,556.523,857.8465,973.2165
"3681","AXISBANK","2-Mar-15",612.6,630,650,628.7,647.55,638.27,13205219,574.555,559.501,852.4115,970.0155
"3682","AXISBANK","2-Mar-15",558.85,636.5,636.5,636.5,636.5,636.5,90000,575.7883333,562.192,846.3615,966.74025
"3683","AXISBANK","3-Mar-15",647.55,649,649,628.55,631.4,633.89,6817671,577.035,564.921,839.878,963.35275
"3684","AXISBANK","4-Mar-15",631.4,650.9,654.9,608.15,612.75,630.18,10097232,577.8566667,567.145,832.9705,960.26225
"3685","AXISBANK","4-Mar-15",636.5,632.75,632.75,632.75,632.75,632.75,5000,578.3716667,569.71,825.8585,957.4575
"3686","AXISBANK","5-Mar-15",612.75,613,622,603.5,616.8,613.52,6914112,578.9983333,571.848,819.378,954.3505
"3687","AXISBANK","9-Mar-15",616.8,610,610,589.15,591.6,596.97,6043383,579.165,573.688,812.562,951.349
"3688","AXISBANK","9-Mar-15",632.75,605.75,605.75,598.45,599.6,601.68,18965,579.3183333,575.725,806.081,948.3465
"3689","AXISBANK","10-Mar-15",591.6,591.9,594.8,580,585.45,587.77,5791801,580.2133333,577.153,799.3855,945.2595
"3690","AXISBANK","11-Mar-15",585.45,585.25,592.7,580,583.85,585.97,5816344,580.8416667,578.534,792.826,942.553
"3691","AXISBANK","12-Mar-15",583.85,587.5,593.5,582.7,584.1,587.15,4512080,581.4483333,579.637,786.053,939.83725
"3692","AXISBANK","13-Mar-15",584.1,589.5,590.95,564.1,570,572.94,6749149,581.6766667,580.009,779.192,937.14975
"3693","AXISBANK","16-Mar-15",570,569.5,573.8,559.1,568.6,567.76,6445254,582.1766667,580.179,772.0495,934.5015
"3694","AXISBANK","17-Mar-15",568.6,574.9,585.8,567.05,580.1,575.09,5627580,583.0433333,580.836,765.2805,931.937
"3695","AXISBANK","18-Mar-15",580.1,584.25,585.8,575.75,581.25,580.79,5847672,583.4433333,581.38,758.3145,929.6705
"3696","AXISBANK","19-Mar-15",581.25,588,595.55,558.5,563.55,579.44,7705218,582.9366667,581.356,751.0375,927.05925
"3697","AXISBANK","19-Mar-15",599.6,587.5,587.5,562.95,566.8,574.02,425936,582.46,581.492,743.876,924.37725
"3698","AXISBANK","20-Mar-15",563.55,563,564,551.7,556.25,557.72,8160665,581.9916667,581.314,736.468,921.53675
"3699","AXISBANK","23-Mar-15",556.25,559.9,562,552.65,555.2,557.57,4191424,581.515,580.576,729.075,918.8635
"3700","AXISBANK","24-Mar-15",555.2,553.95,566,551.25,558.05,557.61,6309451,581.275,580.037,721.4855,916.31
"3701","AXISBANK","25-Mar-15",558.05,559.85,567.15,553.9,562.2,561.36,5578540,581.2983333,579.469,714.245,913.693
"3702","AXISBANK","26-Mar-15",562.2,560,561.45,537.5,544.3,550.58,9233047,580.7966667,578.365,706.6925,911.06225
"3703","AXISBANK","27-Mar-15",544.3,548,551.25,526.1,546.4,539.98,10655577,580.7083333,577.413,699.2345,908.0805
"3704","AXISBANK","30-Mar-15",546.4,552.5,565.45,549.35,563.55,555.94,6631597,581.1433333,576.922,692.147,905.15025
"3705","AXISBANK","31-Mar-15",563.55,567.9,573.5,557.25,560.2,565.06,5970862,581.4233333,575.78,685.14,902.7065
"3706","AXISBANK","31-Mar-15",566.8,570,571.05,570,571.05,570.52,525500,582.025,575.241,678.2875,900.62175
"3707","AXISBANK","1-Apr-15",560.2,557.7,572,555.25,569.65,564.6,3753262,582.6033333,574.902,671.6415,898.5635
"3708","AXISBANK","6-Apr-15",569.65,571.95,571.95,562.1,569.05,568.38,4305263,582.6666667,574.383,665.2145,896.519
"3709","AXISBANK","7-Apr-15",569.05,571,573,555,557.85,561.78,6754389,582.6333333,574.368,658.9445,894.46
"3710","AXISBANK","8-Apr-15",557.85,561.8,564,551.1,555.9,556,5750765,580.7433333,574.186,652.863,892.332
"3711","AXISBANK","8-Apr-15",571.05,563.9,563.9,556,556,559.34,32805,577.6916667,573.988,646.574,890.4415
"3712","AXISBANK","9-Apr-15",555.9,560,577,555.1,572.15,568.14,9653162,575.5466667,574.168,640.525,888.914
"3713","AXISBANK","9-Apr-15",556,570,570,570,570,570,5575000,573.5,574.496,634.442,887.57425
"3714","AXISBANK","10-Apr-15",572.15,573.4,574.8,565.4,568.05,570.13,4938698,572.01,574.775,628.361,886.16075
"3715","AXISBANK","13-Apr-15",568.05,570,571.65,562,566,567.41,4596222,569.785,574.71,622.4915,884.826
"3716","AXISBANK","15-Apr-15",566,566.9,573.5,541.35,550.2,563.33,8869483,567.565,574.139,616.3615,883.2555
"3717","AXISBANK","16-Apr-15",550.2,552,556.4,543.05,550.8,549.96,7288785,566.205,573.533,609.984,882.09525
"3718","AXISBANK","17-Apr-15",550.8,550,550.35,531.8,533.7,540.34,6618167,564.0083333,572.801,603.4325,880.75625
"3719","AXISBANK","20-Apr-15",533.7,534.1,538.25,507,518.25,525.97,7836613,561.7683333,571.776,596.455,879.4335
"3720","AXISBANK","21-Apr-15",518.25,518.25,532.7,516.55,523.2,526.4,7204472,559.7466667,570.935,589.641,877.412
"3721","AXISBANK","22-Apr-15",523.2,526.95,545,520.3,540.1,531,6947536,558.28,570.507,583.431,875.3505
"3722","AXISBANK","23-Apr-15",540.1,543.25,548.7,535.55,538.2,541.43,5464184,557.22,570.084,577.5955,873.05
"3723","AXISBANK","24-Apr-15",538.2,538,538.25,519.9,527.25,526.1,6533254,555.8416667,569.648,571.4655,870.53775
"3724","AXISBANK","27-Apr-15",527.25,529.4,540.75,522.35,524.2,529.73,7839080,553.9783333,569.122,565.6195,868.059
"3725","AXISBANK","27-Apr-15",570,529,529,529,529,529,100000,552.2366667,568.666,559.68,865.406
"3726","AXISBANK","28-Apr-15",524.2,523.9,539.45,519.1,535,532.77,6322607,551.285,568.306,559.9995,862.64325
"3727","AXISBANK","29-Apr-15",535,535.9,559.9,535.25,551.95,548.7,9301407,550.79,568.299,560.376,860.13525
"3728","AXISBANK","29-Apr-15",529,544.15,545,544.15,545,544.8,194954,550.415,567.856,560.641,857.46225
"3729","AXISBANK","30-Apr-15",551.95,563.3,582.4,559,567.8,571.5,15658642,550.835,568.035,561.1435,854.60025
"3730","AXISBANK","4-May-15",567.8,571.4,576,562.8,568.35,568.99,4309985,551.1783333,567.15,561.8365,851.93025
"3731","AXISBANK","5-May-15",568.35,569,574.25,562.5,565.85,567.85,5385676,551.3,565.516,562.5085,849.60925
"3732","AXISBANK","5-May-15",545,572,572,572,572,572,7500,552.2233333,564.226,563.209,847.3415
"3733","AXISBANK","6-May-15",565.85,564.05,565.9,541.2,543.3,548.71,7698992,552.12,562.464,563.6925,844.88775
"3734","AXISBANK","7-May-15",543.3,539.65,544.8,523.3,527.35,534.35,5848608,550.9133333,560.756,563.9505,842.36775
"3735","AXISBANK","8-May-15",527.35,535.75,548,533.5,540.8,539.81,10010992,550.2666667,558.917,564.3135,839.91725
"3736","AXISBANK","11-May-15",540.8,545.5,552,543.1,551.1,549.41,6700085,549.6016667,557.603,564.7255,837.6335
"3737","AXISBANK","12-May-15",551.1,553,553.9,529.9,532.35,538.28,4943428,548.3583333,556.418,565.053,835.07475
"3738","AXISBANK","13-May-15",532.35,538,564.2,535.2,558.5,551.22,7971625,548.0066667,555.596,565.6605,832.34375
"3739","AXISBANK","14-May-15",558.5,557.4,558.8,547.5,555.85,554.85,4929250,547.94,555.004,566.0785,829.66025
"3740","AXISBANK","15-May-15",555.85,558.5,567.3,557,562.05,563.66,5825462,548.145,554.568,566.551,827.11125
"3741","AXISBANK","18-May-15",562.05,563.3,569.85,558.65,567.5,564.16,3944770,548.5283333,554.236,566.9365,824.61475
"3742","AXISBANK","18-May-15",572,565,565,565,565,565,100000,548.29,554.136,567.0725,822.04325
"3743","AXISBANK","19-May-15",567.5,566,570.9,558.6,561.45,565.63,6047850,548.005,553.993,567.086,819.51925
"3744","AXISBANK","20-May-15",561.45,562.75,566.85,556.5,558.25,561.5,4763209,547.6783333,553.556,567.196,816.81225
"3745","AXISBANK","21-May-15",558.25,560,572,560,570.45,566.83,6157883,547.8266667,553.34,567.36,814.119
"3746","AXISBANK","21-May-15",565,561,561,561,561,561,11800000,548.1866667,553.289,567.3225,811.51675
"3747","AXISBANK","22-May-15",570.45,571.3,576.65,563.75,568.65,573.14,4265332,548.7816667,553.326,567.409,808.87825
"3748","AXISBANK","22-May-15",561,550,550,550,550,550,30028240,549.325,553.201,567.2575,805.84725
"3749","AXISBANK","25-May-15",568.65,568.1,569.75,560.2,562.1,565.32,3426379,550.7866667,553.339,566.9575,802.7785
"3750","AXISBANK","26-May-15",562.1,563,566.8,558.2,564.25,563.33,2475418,552.155,553.463,566.75,799.594
"3751","AXISBANK","27-May-15",564.25,562,579.5,561.25,577.8,574.18,4120709,553.4116667,553.775,566.622,796.4325
"3752","AXISBANK","27-May-15",550,567,567,567,567,567,9344954,554.3716667,554.229,566.297,793.2315
"3753","AXISBANK","28-May-15",577.8,578.95,585.8,570.4,574.65,576.83,8272414,555.9516667,554.794,566.1035,790.151
"3754","AXISBANK","28-May-15",567,585,585,575,575,583.81,1409818,557.645,555.023,565.9725,787.0685
"3755","AXISBANK","29-May-15",574.65,575.5,587.3,574.7,585.4,581.8,3421723,559.525,555.527,565.6535,783.7435
"3756","AXISBANK","29-May-15",575,580,580,580,580,580,61957,561.025,555.706,565.4735,780.534
"3757","AXISBANK","1-Jun-15",585.4,586.9,588.9,577.1,578.45,582,3142413,561.9083333,555.882,565.392,777.31275
"3758","AXISBANK","2-Jun-15",578.45,582,582.4,548.4,553.1,565.24,6978299,562.1783333,555.563,564.973,773.98375
"3759","AXISBANK","2-Jun-15",580,550,550,550,550,550,6980,561.585,555.406,564.887,770.63725
"3760","AXISBANK","3-Jun-15",553.1,553.25,554,538.55,550.9,545.61,5114150,561.0033333,555.306,564.746,767.25675
"3761","AXISBANK","3-Jun-15",550,550,550,545.5,545.5,549,3467126,560.325,555.096,564.542,763.91925
"3762","AXISBANK","4-Jun-15",550.9,560,560,546,556.4,554.98,7432416,559.805,554.781,564.4745,760.84475
"3763","AXISBANK","5-Jun-15",556.4,556,557.25,546.05,548.4,552.15,7028734,559.975,554.349,564.4225,757.99075
"3764","AXISBANK","8-Jun-15",548.4,547,557.5,544,553.6,552.19,6286247,560.85,554.06,564.4175,755.373
"3765","AXISBANK","9-Jun-15",553.6,552.05,564,550.45,558.7,559.08,5252618,561.4466667,553.914,564.312,752.92725
"3766","AXISBANK","10-Jun-15",558.7,558.9,567.7,558.85,564.5,563.93,7919473,561.8933333,554.2,564.1695,750.59675
"3767","AXISBANK","11-Jun-15",564.5,567.9,570.2,545.05,546.75,556.63,7608358,562.3733333,554.119,563.826,747.845
"3768","AXISBANK","12-Jun-15",546.75,547,552.5,540.8,551.45,547.37,5518696,562.1383333,554.474,563.6375,744.903
"3769","AXISBANK","15-Jun-15",551.45,553.9,555,545.35,550.05,549.75,5896234,561.945,555.11,563.443,741.978
"3770","AXISBANK","16-Jun-15",550.05,550,553.95,540.05,551.15,546.82,6283177,561.5816667,555.669,563.302,739.0765
"3771","AXISBANK","17-Jun-15",551.15,553.1,557.4,547.6,549.25,551.54,4522392,560.9733333,555.852,563.1795,736.39125
"3772","AXISBANK","18-Jun-15",549.25,551.7,554.8,547.4,550.05,551.22,5579425,560.475,556.089,563.0865,733.73025
"3773","AXISBANK","19-Jun-15",550.05,554,555.4,548.25,551.55,551.45,6783585,560.145,556.575,563.1115,730.91075
"3774","AXISBANK","22-Jun-15",551.55,556.55,575.9,556.55,572.15,569.17,7325101,560.6083333,557.534,563.328,728.191
"3775","AXISBANK","23-Jun-15",572.15,575.6,579.5,566.3,571.3,573.24,6608481,560.6366667,558.38,563.523,725.44325
"3776","AXISBANK","24-Jun-15",571.3,572,577.4,567.2,571.5,573.34,5427984,560.9866667,559.11,563.708,722.6995
"3777","AXISBANK","25-Jun-15",571.5,568.1,577.9,567.05,570.05,570.87,5953158,561.0333333,559.472,563.8855,719.87475
"3778","AXISBANK","26-Jun-15",570.05,568.1,569.7,560,565.5,565.08,4432487,561.55,559.882,563.869,716.9225
"3779","AXISBANK","29-Jun-15",565.5,554,567.3,546,562.7,556.74,5390158,561.57,559.78,563.9075,713.78225
"3780","AXISBANK","30-Jun-15",562.7,561.05,566,553,558.95,557.95,5479844,561.3933333,559.592,563.371,710.60875
"3781","AXISBANK","1-Jul-15",558.95,558.8,580.5,556.85,578.65,568.85,7663185,561.4216667,559.848,562.682,707.54675
"3782","AXISBANK","2-Jul-15",578.65,580.1,586.65,576.1,584,581.85,9886455,561.9883333,560.088,562.157,704.25925
"3783","AXISBANK","3-Jul-15",584,581.85,588.5,581,585.95,584.97,4422432,562.365,560.941,561.7025,700.79025
"3784","AXISBANK","6-Jul-15",585.95,575.5,585.8,573.5,584.2,580.82,4973984,562.6716667,562.078,561.417,697.19375
"3785","AXISBANK","7-Jul-15",584.2,585.3,590.75,581.35,586.2,586.89,4969526,562.6983333,562.986,560.9515,693.405
"3786","AXISBANK","8-Jul-15",586.2,578,585,574.9,576.65,579.65,6414143,562.5866667,563.497,560.55,689.964
"3787","AXISBANK","9-Jul-15",576.65,575.85,577.4,566.4,571.7,572.13,3602432,562.3616667,564.284,560.351,686.4565
"3788","AXISBANK","10-Jul-15",571.7,574.2,583,570.8,578.1,575.51,6853759,563.195,564.676,560.136,683.1085
"3789","AXISBANK","13-Jul-15",578.1,578.1,583.45,570.15,581.95,578.96,5161182,564.26,565.198,560.101,679.74325
"3790","AXISBANK","14-Jul-15",581.95,582.6,587.65,578.9,583.9,583.72,4566647,565.36,565.635,560.1015,676.46375
"3791","AXISBANK","15-Jul-15",583.9,584.55,589.45,581.5,584,586.11,3307716,566.6433333,565.965,560.1005,673.07675
"3792","AXISBANK","16-Jul-15",584,587.4,613.45,587,608.65,604.5,14142842,568.385,566.838,560.487,669.8395
"3793","AXISBANK","17-Jul-15",608.65,604.5,609.9,598.5,602.1,604.5,5847889,570.175,567.651,560.822,666.43575
"3794","AXISBANK","20-Jul-15",602.1,600,603.4,590.3,599.9,596.31,4688323,571.7183333,568.484,561.02,663.15025
"3795","AXISBANK","21-Jul-15",599.9,596.6,601,582.75,584.65,592.53,4375934,572.5833333,568.768,561.054,659.68425
"3796","AXISBANK","22-Jul-15",584.65,582.85,593.5,579,589.85,587.74,5900119,573.4283333,569.345,561.317,656.17725
"3797","AXISBANK","23-Jul-15",589.85,590,598.55,581.4,583.75,588.9,5569255,574.6616667,569.647,561.4865,652.68125
"3798","AXISBANK","24-Jul-15",583.75,587.65,593.75,575.1,580.45,584.5,13673495,575.6283333,570.256,561.7285,649.09825
"3799","AXISBANK","27-Jul-15",580.45,577.5,579.45,553.75,555.8,563.16,9829067,575.82,570.13,561.7345,645.40475
"3800","AXISBANK","28-Jul-15",555.8,558.6,564,550.45,561.25,557.44,8129213,576.1566667,570.07,561.7665,641.626
"3801","AXISBANK","29-Jul-15",561.25,563.3,568.15,562,567.2,565.91,4635380,576.755,569.858,561.8165,638.03075
"3802","AXISBANK","30-Jul-15",567.2,571.4,575.75,563.1,565.7,570.2,6484751,577.2766667,569.832,562.0305,634.3615
"3803","AXISBANK","31-Jul-15",565.7,567.7,579.3,567,573.5,573.89,6283549,578.0083333,569.809,562.3015,630.768
"3804","AXISBANK","3-Aug-15",573.5,576,582.7,573.4,576.7,578.66,4355574,578.16,569.843,562.433,627.29
"3805","AXISBANK","4-Aug-15",576.7,578.9,584.45,571.65,580.1,577.96,5903968,578.4533333,569.737,562.632,623.886
"3806","AXISBANK","5-Aug-15",580.1,582,589.5,576.5,580.4,582.49,3419273,578.75,569.745,562.7255,620.5065
"3807","AXISBANK","6-Aug-15",580.4,580,586.5,578.95,584.75,583.2,3125993,579.24,569.871,562.8765,617.259
"3808","AXISBANK","7-Aug-15",584.75,584.9,584.9,576,580.3,580.32,2298504,579.7333333,570.415,562.989,614.10175
"3809","AXISBANK","10-Aug-15",580.3,582.75,584.7,570.75,575.9,580.96,2402572,580.1733333,570.933,563.1695,611.057
"3810","AXISBANK","11-Aug-15",575.9,577.7,580.85,566.35,571.25,574.91,3168648,580.5833333,571.34,563.323,608.093
"3811","AXISBANK","12-Aug-15",1122,571.25,571.25,571.25,571.25,571.25,741069,580.3366667,571.855,563.4755,605.02475
"3812","AXISBANK","12-Aug-15",571.25,569.4,569.8,556,557.85,562.3,4787034,579.465,571.884,563.3325,601.92875
"3813","AXISBANK","13-Aug-15",557.85,563.5,571.45,560,567.55,566.34,5982710,578.8516667,572.267,563.308,598.875
"3814","AXISBANK","14-Aug-15",567.55,565.15,574.25,554.85,570,564.15,7528941,578.3783333,572.595,563.3275,595.84425
"3815","AXISBANK","17-Aug-15",570,569.75,571.75,560.05,561.4,563.16,4466163,577.5516667,572.649,563.2815,592.8865
"3816","AXISBANK","18-Aug-15",561.4,567,567.25,555.5,561.35,561.32,2952439,577.0416667,572.586,563.393,589.87725
"3817","AXISBANK","19-Aug-15",561.35,560.9,561.75,552.8,554,556.64,4135059,576.4516667,572.731,563.425,586.7045
"3818","AXISBANK","20-Aug-15",554,550,553,529.5,533.4,539.76,8909772,574.9616667,572.37,563.422,583.42725
"3819","AXISBANK","21-Aug-15",533.4,527,528.9,514.3,525.3,523.05,10454764,573.0733333,571.875,563.4925,579.97375
"3820","AXISBANK","24-Aug-15",525.3,506.7,506.7,475.1,482.05,492,17627734,569.6783333,570.493,563.081,576.361
"3821","AXISBANK","25-Aug-15",482.05,489,506.25,483.5,502.95,494.09,14248966,566.9766667,569.567,562.7095,573.07025
"3822","AXISBANK","26-Aug-15",502.95,499.5,501.9,488.65,495.6,496.45,6910566,563.2083333,568.478,562.2835,569.9395
"3823","AXISBANK","27-Aug-15",495.6,505.7,512,496.45,509.25,505.06,11302689,560.1133333,567.632,562.1035,566.7845
"3824","AXISBANK","28-Aug-15",509.25,516,528.9,502.25,508.15,517.74,10015309,557.055,566.352,561.943,563.78125
"3825","AXISBANK","31-Aug-15",508.15,506.7,517.9,502,507.75,510.56,6111825,554.4916667,565.081,561.7305,560.70525
"3826","AXISBANK","1-Sep-15",507.75,500,501,477.15,480.1,487.36,8843551,550.8333333,563.253,561.1815,560.5905
"3827","AXISBANK","2-Sep-15",480.1,483.05,488,464.6,466.6,471.42,11537443,546.9283333,561.184,560.328,560.352
"3828","AXISBANK","3-Sep-15",466.6,471,489.5,468.75,486.9,480.11,8651466,543.81,559.612,559.747,560.194
"3829","AXISBANK","4-Sep-15",486.9,483.1,483.4,462.5,468,468.62,8969600,540.8833333,557.718,558.749,559.94625
"3830","AXISBANK","7-Sep-15",468,469.65,472.2,446.75,449.85,459.29,9743637,537.17,555.536,557.564,559.70025
"3831","AXISBANK","8-Sep-15",449.85,452.25,475.6,450,473.9,463.54,12602488,534.06,553.441,556.6445,559.5765
"3832","AXISBANK","9-Sep-15",473.9,484.2,495,475.1,486.25,485.85,11672474,531.4116667,551.486,555.787,559.498
"3833","AXISBANK","10-Sep-15",486.25,477.8,487,472.1,482.6,479.66,8384392,528.3816667,549.419,555.18,559.43625
"3834","AXISBANK","11-Sep-15",482.6,488,493.7,474.6,481.25,484.27,7212180,525.2,547.36,554.719,559.33475
"3835","AXISBANK","14-Sep-15",481.25,480,498,479.25,496.2,491.47,5537347,522.4033333,545.56,554.273,559.29325
"3836","AXISBANK","15-Sep-15",496.2,497.1,498.5,480.85,482.75,488.35,9567400,519.1483333,543.682,553.5895,559.1575
"3837","AXISBANK","16-Sep-15",482.75,487.45,497,486,494.25,492.26,7293528,516.1316667,542.133,553.2085,559.13075
"3838","AXISBANK","18-Sep-15",494.25,500,520.4,500,517.45,515.78,18814281,514.0366667,540.92,552.798,559.22925
"3839","AXISBANK","21-Sep-15",517.45,510.55,530,508.75,528,521.63,7516002,512.44,539.841,552.5195,559.299
"3840","AXISBANK","22-Sep-15",528,531,534.7,505.2,509.7,520.85,7358434,510.3883333,538.357,551.996,559.2735
"3841","AXISBANK","23-Sep-15",509.7,498.75,514.85,497.1,511.7,506.97,7602683,508.4033333,536.911,551.438,559.18725
"3842","AXISBANK","24-Sep-15",511.7,510,518.2,506.2,513.95,512.54,6911468,506.94,535.017,550.9275,559
"3843","AXISBANK","28-Sep-15",513.95,514.5,522,505,506.7,514.72,6526803,504.9116667,533.109,550.38,558.733
"3844","AXISBANK","29-Sep-15",506.7,499.9,513.5,485,504.5,502.62,19935063,502.7283333,531.201,549.8425,558.51925
"3845","AXISBANK","30-Sep-15",504.5,508.8,510,491.5,495.65,497.82,12199436,500.5366667,529.421,549.0945,558.22725
"3846","AXISBANK","1-Oct-15",495.65,500,503.45,490.9,496.25,496.64,8137042,498.3666667,527.549,548.447,557.88475
"3847","AXISBANK","5-Oct-15",496.25,504.5,514.9,501.55,513.25,509.1,9558125,497.0083333,526.139,547.893,557.651
"3848","AXISBANK","6-Oct-15",513.25,517.35,518.55,505,506.4,511.53,8226452,496.1083333,524.658,547.457,557.35725
"3849","AXISBANK","7-Oct-15",506.4,503.25,509.8,495,496.8,501.87,11251639,495.1583333,523.478,546.804,556.88075
"3850","AXISBANK","8-Oct-15",496.8,500,500.45,484.2,491.5,490.37,9941551,495.4733333,522.083,546.0765,556.41325
"3851","AXISBANK","9-Oct-15",491.5,495,499.25,486.75,490.45,493.32,10368020,495.0566667,520.548,545.203,555.9125
"3852","AXISBANK","12-Oct-15",490.45,497.8,497.8,485.1,487.05,491.34,5566595,494.7716667,518.975,544.4035,555.35025
"3853","AXISBANK","13-Oct-15",487.05,487,492.1,485,490.9,489.43,7268043,494.16,517.323,543.566,554.83475
"3854","AXISBANK","14-Oct-15",490.9,489.7,496.8,488.05,495.5,494.44,5645540,493.7383333,515.699,542.771,554.37175
"3855","AXISBANK","15-Oct-15",495.5,497,502,495.55,498.7,499.45,5251039,493.4366667,514.071,541.904,553.77875
"3856","AXISBANK","16-Oct-15",498.7,494.5,507.5,491.4,504.65,499.95,5875167,494.255,512.556,541.1505,553.312
"3857","AXISBANK","19-Oct-15",504.65,502,508.8,501.15,506.65,505.79,4242869,495.59,510.994,540.4325,552.91225
"3858","AXISBANK","20-Oct-15",506.65,504.6,513.3,504.6,509.4,509.67,5729459,496.34,509.576,539.9955,552.48425
"3859","AXISBANK","21-Oct-15",509.4,509.3,514.75,505,511.75,509.79,6245542,497.7983333,508.293,539.613,552.25
"3860","AXISBANK","23-Oct-15",511.75,515.25,527.5,515.25,525.65,520.84,11628906,500.325,507.381,539.3605,552.05325
"3861","AXISBANK","26-Oct-15",525.65,528.85,532.7,519.2,521.05,525.83,8015119,501.8966667,506.377,539.116,551.829
"3862","AXISBANK","27-Oct-15",521.05,517.25,528.5,515.65,521.8,522.29,13011580,503.0816667,505.656,538.77,551.62225
"3863","AXISBANK","28-Oct-15",521.8,495.7,495.7,476.55,482.9,486.44,33157058,503.0916667,503.963,538.115,551.26875
"3864","AXISBANK","29-Oct-15",482.9,485,486.4,467.05,468.95,472.2,22054683,502.6816667,501.942,537.2685,550.843
"3865","AXISBANK","30-Oct-15",468.95,472,478.4,465,475.4,472.84,16103533,501.9883333,500.222,536.4355,550.37375
"3866","AXISBANK","2-Nov-15",475.4,477.8,479.85,473.1,478.25,476.94,10316509,501.8383333,498.56,535.573,549.87125
"3867","AXISBANK","3-Nov-15",478.25,481,483.5,473.35,474.65,479.56,9337442,501.185,496.973,534.852,549.339
"3868","AXISBANK","4-Nov-15",474.65,480,480.1,470.6,472.5,474.18,6319148,499.6866667,495.755,534.0625,548.85
"3869","AXISBANK","5-Nov-15",472.5,472,472,462,463.8,464.74,8078032,497.5466667,494.525,533.2,548.3215
"3870","AXISBANK","6-Nov-15",463.8,462,467.5,459.5,465.15,464.02,9185858,496.0616667,494.187,532.34,547.821
"3871","AXISBANK","9-Nov-15",465.15,453,467,445.9,464.95,460.58,9643857,494.5033333,493.427,531.497,547.33825
"3872","AXISBANK","10-Nov-15",464.95,463,473.5,462.25,468.35,469.13,7040567,492.9833333,492.882,530.68,546.88325
"3873","AXISBANK","11-Nov-15",468.35,474.5,482.4,473,480.35,480.21,3012461,492.105,492.304,529.968,546.53975
"3874","AXISBANK","13-Nov-15",480.35,475.4,487.2,472.3,484.95,482.03,10014779,491.4533333,491.84,529.096,546.212
"3875","AXISBANK","16-Nov-15",484.95,484,485,477,481.45,481.01,6488927,490.98,491.314,528.1975,545.86025
"3876","AXISBANK","17-Nov-15",481.45,484.75,485,473.05,475.6,477.66,5944197,490.2916667,491.224,527.2385,545.47325
"3877","AXISBANK","18-Nov-15",475.6,474.7,476.7,462.2,463.55,468.87,6081331,488.635,491.163,526.1735,545.0295
"3878","AXISBANK","19-Nov-15",463.55,468,468,460.1,463.05,464.13,8717250,487.19,490.686,525.149,544.509
"3879","AXISBANK","20-Nov-15",463.05,462.95,465.35,458.25,459.85,461.6,11446890,485.9583333,490.523,524.1205,544.014
"3880","AXISBANK","23-Nov-15",459.85,461,464.25,458.7,462.7,461.97,7774882,484.9983333,490.78,523.158,543.2645
"3881","AXISBANK","24-Nov-15",462.7,462.85,466.95,462.7,463.85,464.76,5388027,484.1116667,490.579,522.01,542.346
"3882","AXISBANK","26-Nov-15",463.85,465.1,468.55,464.5,465.3,466.02,26648537,483.3866667,490.16,520.823,541.49
"3883","AXISBANK","27-Nov-15",465.3,467,475.4,466.1,471,471.25,10288912,482.7233333,489.928,519.6735,540.688
"3884","AXISBANK","30-Nov-15",471,469.25,474.4,468.1,469.15,470.9,8926273,481.845,489.686,518.523,539.97
"3885","AXISBANK","1-Dec-15",469.15,471,471.35,458.15,461.6,462.72,11177827,480.6083333,488.994,517.277,539.11425
"3886","AXISBANK","2-Dec-15",461.6,462.25,463.4,457.25,459.5,459.95,7152991,479.1033333,488.529,516.1055,538.32775
"3887","AXISBANK","3-Dec-15",459.5,460,465.35,458.65,462.5,461.76,8154164,477.6316667,487.894,515.0135,537.68225
"3888","AXISBANK","4-Dec-15",462.5,459.9,462.8,456.1,460.5,459.83,7000002,476.0016667,486.755,513.8375,536.98675
"3889","AXISBANK","7-Dec-15",460.5,462.95,465.55,460.3,462.3,462.04,6335649,474.3533333,485.441,512.641,536.371
"3890","AXISBANK","8-Dec-15",462.3,460,462.95,457.5,458.8,460.45,7003729,472.125,484.423,511.39,535.74575
"3891","AXISBANK","9-Dec-15",458.8,457.05,461.1,448,450.6,451.95,8745990,469.7766667,483.201,510.056,535.07825
"3892","AXISBANK","10-Dec-15",450.6,452,454.6,445.1,449.95,448.72,10192522,467.3816667,481.921,508.469,534.478
"3893","AXISBANK","11-Dec-15",449.95,449.95,450.8,436.55,440.65,442.31,15589823,465.9733333,480.6,506.8545,533.83825
"3894","AXISBANK","14-Dec-15",440.65,432,441.45,429.5,431.35,435.52,10389129,464.72,479.137,505.169,533.0945
"3895","AXISBANK","15-Dec-15",431.35,432,436.9,429.65,436.1,433.68,11058615,463.41,477.946,503.6835,532.36875
"3896","AXISBANK","16-Dec-15",436.1,437,441.9,434,438.15,438.66,8881531,462.0733333,476.784,502.1665,531.74175
"3897","AXISBANK","17-Dec-15",438.15,442,443.65,431.45,435.55,435.14,11529678,460.77,475.23,500.6845,531.0855
"3898","AXISBANK","18-Dec-15",435.55,434.3,440.8,431.1,432.55,435.48,10297545,459.4383333,473.753,499.2055,530.467
