Symbol,Date,Prev.Close,Open.Price,High.Price,Low.Price,Close.Price,Average.Price,Total.Traded.Quantity,MA30,MA50,MA100,MA200
AXISBANK,26-Feb-08,956.8,950,980,950,960.8,966.1,336799,1044.396667,1040.817,972.9925,798.65425
AXISBANK,27-Feb-08,960.8,971.1,1004.9,970,992.85,992.81,551430,1038.935,1040.985,975.7645,800.899
AXISBANK,28-Feb-08,992.85,1000,1028,975.05,1009.55,997.99,555678,1033.851667,1042.136,978.5645,803.263
AXISBANK,29-Feb-08,1009.55,998.7,1040,950.1,1022.55,992.63,597013,1030.731667,1043.807,981.168,805.597
AXISBANK,3-Mar-08,1022.55,965,998,930,939.45,959.21,414872,1026.691667,1043.919,982.965,807.46175
AXISBANK,4-Mar-08,939.45,940,960,865,910.9,906.78,954108,1024.568333,1043.072,984.6335,809.10975
AXISBANK,5-Mar-08,910.9,910,925,875.15,896.6,896.2,872009,1020.598333,1041.585,985.3995,810.73325
AXISBANK,7-Mar-08,896.6,896.6,896.6,809.3,840.85,835.34,1023885,1015.22,1039.274,984.941,812.11525
AXISBANK,10-Mar-08,840.85,850,850,777,806.7,800.62,2043081,1005.518333,1035.897,984.2865,813.37225
AXISBANK,11-Mar-08,806.7,757,846.4,756.3,836.15,822.61,1106268,995.3416667,1033.211,984.077,814.7435
AXISBANK,12-Mar-08,836.15,865,889.9,846.25,864,867.86,748561,985.935,1031.04,984.4185,816.2645
AXISBANK,13-Mar-08,864,846.2,862,762,806.6,802.96,1062500,975.9733333,1026.479,984.2945,817.42275
AXISBANK,14-Mar-08,806.6,806.6,894.9,785,860.35,829.09,708255,967.2916667,1022.969,984.2095,818.8395
AXISBANK,17-Mar-08,860.35,841,841,778.5,793.8,795.54,1108876,957.58,1017.747,983.4835,819.92925
AXISBANK,18-Mar-08,793.8,785.05,826,751,782.55,778.03,1326338,947.3666667,1011.595,982.5705,820.9485
AXISBANK,19-Mar-08,782.55,815,835,740,753.35,764.34,1888980,937.155,1005.347,980.843,821.8375
AXISBANK,24-Mar-08,753.35,770,792,712.5,724.95,731.55,1278566,925.165,997.934,978.802,822.61275
AXISBANK,25-Mar-08,724.95,730,805,730,790.95,786.29,1397431,917.04,991.97,977.628,823.77275
AXISBANK,26-Mar-08,790.95,805,840,785.3,828.8,827.24,760134,911.8783333,985.151,976.7425,825.0875
AXISBANK,27-Mar-08,828.8,815.1,815.1,787.1,792.45,797.75,910845,907.2683333,975.637,975.4885,826.118
AXISBANK,28-Mar-08,792.45,797,819.9,765.35,807.2,793.96,1091339,901.155,967.85,974.239,827.22875
AXISBANK,31-Mar-08,807.2,805,820,742.1,789.85,773.67,1874610,895.25,960.513,972.4075,828.24875
AXISBANK,1-Apr-08,789.85,809,809,711.2,721.65,738.37,1664973,886.1983333,951.705,970.16,828.85825
AXISBANK,2-Apr-08,721.65,748.9,765,739,744.6,751.1,1852360,876.705,944.274,968.2815,829.53425
AXISBANK,3-Apr-08,744.6,745,750,726.05,744.2,736.27,637287,866.4816667,937.945,966.513,830.188
AXISBANK,4-Apr-08,744.2,745.05,747.8,710.05,714.45,718.45,1018127,855.6916667,932.742,964.5155,830.65775
AXISBANK,7-Apr-08,714.45,717.9,761.95,695,751.15,731.86,1072531,847.1933333,927.451,963.153,831.3225
AXISBANK,8-Apr-08,751.15,751,776.8,744.05,758.75,761.09,1050992,839.1283333,922.582,961.2855,832.04475
AXISBANK,9-Apr-08,758.75,760,816.4,741.15,797.7,778.77,1057834,833.3516667,916.581,959.356,832.95225
AXISBANK,10-Apr-08,797.7,802.3,822.25,770.1,777.95,798.46,1210718,827.39,909.311,957.5005,833.842
AXISBANK,11-Apr-08,777.95,790,795,755.6,759.95,770.74,1028093,820.695,901.586,955.317,834.6905
AXISBANK,15-Apr-08,759.95,755,783,741.15,773.4,764.27,1750510,813.38,894.945,953.2415,835.661
AXISBANK,16-Apr-08,773.4,783,794,772.15,785.75,782.88,591973,805.92,888.244,951.135,836.56225
AXISBANK,17-Apr-08,785.75,798.8,853,798.8,824.4,832.17,2335954,799.315,883.029,949.947,837.64725
AXISBANK,21-Apr-08,824.4,832,890,815.05,881.55,856.83,3394017,797.385,878.881,949.5735,838.93775
AXISBANK,22-Apr-08,881.55,884,924,876.3,909,910.83,1941696,797.3216667,875.867,949.3975,840.38975
AXISBANK,23-Apr-08,909,915,919.9,870.1,897.2,889.95,1015437,797.3416667,872.118,948.9835,841.72575
AXISBANK,24-Apr-08,897.2,905.2,910,880,898.55,895.5,1147765,799.265,869.395,948.648,843.07475
AXISBANK,25-Apr-08,898.55,900,920,888,907.7,907.09,1010683,802.6316667,867.876,948.668,844.44075
AXISBANK,28-Apr-08,907.7,916,925,900,918.9,915.62,729753,805.39,867.639,948.6685,845.88175
AXISBANK,29-Apr-08,918.9,915,949,905,945.65,928.62,1747201,808.1116667,866.74,948.8185,847.45025
AXISBANK,30-Apr-08,945.65,944.7,949.9,902,923.55,920.38,1741905,812.01,865.871,948.6305,848.85525
AXISBANK,2-May-08,923.55,935,969.7,926,935.65,934.45,660374,814.52,864.72,948.544,850.3095
AXISBANK,5-May-08,935.65,939,969.9,924,946.75,952.09,1125528,819.6183333,863.067,948.6105,851.8145
AXISBANK,6-May-08,946.75,945,954.9,932.1,948.1,945.9,1503771,825.1366667,861.011,948.8595,853.3065
AXISBANK,7-May-08,948.1,948,948,901.25,907.45,912.06,1536455,830.2733333,858.397,948.5485,854.56275
AXISBANK,8-May-08,907.45,874,906,856,863.2,874.9,1358931,834.8816667,855.539,947.784,855.62825
AXISBANK,9-May-08,863.2,857,875,832,835.85,852.04,1506352,836.3783333,852.242,946.7325,856.5845
AXISBANK,12-May-08,835.85,844,882.8,820,877.2,855.85,1711627,837.9916667,850.366,946.084,857.8485
AXISBANK,13-May-08,877.2,886.5,903.9,862.25,869.2,889.64,1341735,840.55,848.614,945.054,859.11975
AXISBANK,14-May-08,869.2,865,877.5,853,862.5,865.21,1099749,842.3933333,846.648,943.7325,860.3395
AXISBANK,15-May-08,862.5,867.95,899.8,867.95,893.6,890.15,1048251,845.8516667,844.663,942.824,861.731
AXISBANK,16-May-08,893.6,900,917.9,892,900.05,907.08,851855,851.7983333,842.473,942.3045,863.1595
AXISBANK,20-May-08,900.05,899,899,851,869.35,870.13,1004625,855.9566667,839.409,941.608,864.3105
AXISBANK,21-May-08,869.35,855.1,875,851.3,869.75,863.76,1057469,860.1416667,838.015,940.967,865.52975
AXISBANK,22-May-08,869.75,865,865,823.1,828.6,836.57,1408038,863.9466667,836.369,939.7205,866.58275
AXISBANK,23-May-08,828.6,835,842,796,799.45,817.18,972939,865.5566667,834.426,938.0055,867.47825
AXISBANK,26-May-08,799.45,790,790,755.3,762.9,773.84,905677,865.695,832.867,936.0705,868.187
AXISBANK,27-May-08,762.9,770,780,730.25,738.75,745.6,1441209,863.73,831.508,933.7025,868.77925
AXISBANK,28-May-08,738.75,748,816.4,740,810.2,783.95,2119177,864.805,830.989,932.1,869.7615
AXISBANK,29-May-08,810.2,815,829,775.25,783,795.38,1553751,865.5733333,829.369,930.2045,870.54725
AXISBANK,30-May-08,783,798.95,804.5,745.45,793.25,768.78,2620850,866.235,829.102,927.7905,871.47825
AXISBANK,2-Jun-08,793.25,775,807.25,740.2,749.35,766.4,1246821,865.0216667,826.882,924.9255,872.27825
AXISBANK,3-Jun-08,749.35,740,766.7,722.25,757.4,749.08,1303437,862.7883333,826.154,921.9505,873.064
AXISBANK,4-Jun-08,757.4,757,776.7,728.2,736.8,757.58,1289757,857.9633333,825.239,918.417,873.7605
AXISBANK,5-Jun-08,736.8,736.8,777.3,723.25,770.9,749.73,1439640,853.36,825.59,915.4685,874.82575
AXISBANK,6-Jun-08,770.9,790,790,756,760.55,767.7,1335669,848.805,826.302,912.118,875.75275
AXISBANK,9-Jun-08,760.55,745,749.8,685,703.1,708.74,1956217,842.29,824.545,908.2575,876.245
AXISBANK,10-Jun-08,703.1,710.1,718.85,671,681.5,689.14,1589382,834.75,821.599,903.375,876.698
AXISBANK,11-Jun-08,681.5,685,708.85,683.5,705.8,701.26,910020,827.6466667,819.866,897.7515,877.31425
AXISBANK,12-Jun-08,705.8,698,720,675,714.35,703.53,1311425,819.9366667,818.009,892.9295,877.9735
AXISBANK,13-Jun-08,714.35,730,739.9,700,704.5,717.7,1527414,812.635,816.302,888.4075,878.64125
AXISBANK,16-Jun-08,704.5,710,739.8,710,735.75,726.58,1822054,805.9716667,816.584,884.1445,879.43275
AXISBANK,17-Jun-08,735.75,737,803,727.15,794.5,766.82,2196545,800.8966667,817.582,880.928,880.40575
AXISBANK,18-Jun-08,794.5,795,804,741.2,750.5,764.06,3052176,794.31,817.708,877.8265,881.09575
AXISBANK,19-Jun-08,750.5,740,743,712,718.1,723.14,2112724,787.9983333,817.781,875.2615,881.538
AXISBANK,20-Jun-08,718.1,718,733.9,694.1,703.7,710.67,3090066,782.6816667,816.832,872.1415,881.8815
AXISBANK,23-Jun-08,703.7,700,709,670,697.15,691.3,1915465,778.0583333,815.6,869.091,882.1805
AXISBANK,24-Jun-08,697.15,705,719.7,670,678.65,688.89,1436950,771.44,813.219,864.9,882.2795
AXISBANK,25-Jun-08,678.65,660,694.1,642,685.05,672.56,2723216,765.3016667,811.361,860.336,882.3715
AXISBANK,26-Jun-08,685.05,690,705,665,678.2,683.16,1980763,759.1583333,809.726,855.656,882.46375
AXISBANK,27-Jun-08,678.2,660,660,617,628.6,634.14,2409279,750.325,806.83,850.8875,882.35075
AXISBANK,30-Jun-08,628.6,625,635,586.2,605.05,602.96,2235984,740.4916667,803.216,845.73,882.128
AXISBANK,1-Jul-08,605.05,610,610,580,593.85,594.56,1889999,731.3083333,798.605,840.817,881.8625
AXISBANK,2-Jul-08,593.85,597.3,645,568.3,634.45,607.18,2156295,723.465,793.663,836.272,881.80175
AXISBANK,3-Jul-08,634.45,627.85,635,563,580.2,582.31,2431551,715.185,787.087,831.477,881.40525
AXISBANK,4-Jul-08,580.2,579,614.9,562.2,600.45,596.11,2182168,708.5516667,781.152,826.635,881.1575
AXISBANK,7-Jul-08,600.45,590,633.1,588.4,603.95,617.72,1702307,703.2533333,775.26,822.3275,880.884
AXISBANK,8-Jul-08,603.95,590,622.9,566.5,606.95,593.22,1978960,698.86,769.245,818.5605,880.61725
AXISBANK,9-Jul-08,606.95,625,675,620.25,669.1,652.1,2390756,694.1566667,764.249,815.944,880.54175
AXISBANK,10-Jul-08,669.1,665,687.85,638,678.45,659.91,2080990,690.6716667,758.905,812.8225,880.40325
AXISBANK,11-Jul-08,678.45,670.1,700,650.1,665.25,673.26,3488851,686.405,753.739,809.805,880.181
AXISBANK,14-Jul-08,665.25,665,691,625.6,634.35,659.2,5220498,682.5716667,747.713,806.2165,879.69225
AXISBANK,15-Jul-08,634.35,627,627,576.3,597.1,593.86,5101472,677.2283333,740.72,801.8935,878.98
AXISBANK,16-Jul-08,597.1,600,609,581,584.45,593.45,3146440,672.15,733.447,797.229,878.1235
AXISBANK,17-Jul-08,584.45,619.8,641.9,596,635.45,622.34,4875604,667.635,728.007,793.202,877.45725
AXISBANK,18-Jul-08,635.45,644.3,700,641,685.6,674.85,3502093,665.1366667,724.455,789.997,877.06225
AXISBANK,21-Jul-08,685.6,695,704,673.3,697.4,690.13,2660235,664.9466667,721.686,786.964,876.79175
AXISBANK,22-Jul-08,697.4,695,744.8,687,735.05,723.66,3676843,666.7316667,718.843,784.6045,876.679
AXISBANK,23-Jul-08,735.05,755.55,802,752,763.65,782.1,3202964,668.66,716.732,782.673,876.72325
AXISBANK,24-Jul-08,763.65,765,796.8,742,760.3,769.69,3145833,670.1916667,714.688,780.668,876.83025
AXISBANK,25-Jul-08,760.3,717.7,742,706,712.85,720.12,2216559,670.47,711.073,777.868,876.81625
AXISBANK,28-Jul-08,712.85,634,719.7,634,697.3,705.22,3075051,669.1883333,707.018,774.7455,876.655
AXISBANK,29-Jul-08,697.3,680,687,615.1,619.7,637.87,4701293,663.3616667,702.025,770.717,875.9425
AXISBANK,30-Jul-08,619.7,624.05,689.9,624.05,679.25,657.11,4372760,660.9866667,698.215,768.115,875.54
AXISBANK,31-Jul-08,679.25,680,684.95,645.1,653.9,655.42,2739194,658.8466667,694.721,765.545,875.08925
AXISBANK,1-Aug-08,653.9,650,684,625,679.9,661.87,3578762,658.0533333,692.33,763.378,874.38875
AXISBANK,4-Aug-08,679.9,680,714.8,670.2,706.05,700.53,3269621,658.35,691.193,762.03,873.4855
AXISBANK,5-Aug-08,706.05,709,773,699.85,760.55,744.69,4498341,661.08,691.629,761.5685,872.9275
AXISBANK,6-Aug-08,760.55,775,801.8,735,743.05,773.09,4280259,663.0133333,690.286,760.6375,872.35725
AXISBANK,7-Aug-08,743.05,743.05,766.6,736.5,746.55,751.56,2112731,665.2916667,689.557,759.463,871.94075
AXISBANK,8-Aug-08,746.55,749.95,766.7,706.25,735.15,723.54,4538510,668.8433333,688.395,758.7485,871.5215
AXISBANK,11-Aug-08,735.15,768.8,768.8,750,759.6,761.75,2407400,673.995,688.6,757.741,870.97525
AXISBANK,12-Aug-08,759.6,760,764.5,715.35,720.55,732.65,2771302,678.2183333,687.863,757.0085,870.246
AXISBANK,13-Aug-08,720.55,715,731.85,699,725.1,721.73,3900862,681.24,687.629,756.434,869.50225
AXISBANK,14-Aug-08,725.1,725.1,725.8,686.3,700,700.04,4291347,685.2333333,686.211,755.9005,868.37175
AXISBANK,18-Aug-08,700,698,712.5,675.05,692.5,696.95,3388626,688.3016667,684.85,755.576,867.189
AXISBANK,19-Aug-08,692.5,685,690.9,670.2,679.8,679.82,2537770,690.83,684.384,754.4645,866.04625
AXISBANK,20-Aug-08,679.8,678,694.8,668.1,673.8,681.37,2487210,693.0583333,684.23,752.9145,864.8285
AXISBANK,21-Aug-08,673.8,670,672,645,649.1,655.6,1994820,692.3916667,683.096,751.481,863.48475
AXISBANK,22-Aug-08,649.1,645,683.2,636.5,679.85,667.03,3158464,692.4383333,682.406,750.2075,862.22325
AXISBANK,25-Aug-08,679.85,705,714.7,682.1,685.6,696.74,2373952,693.1166667,682.028,749.165,860.78625
AXISBANK,26-Aug-08,685.6,680,683.5,662.15,679.65,673.24,3396473,694.6266667,680.906,748.745,859.4525
AXISBANK,27-Aug-08,679.65,688,694.4,673.2,677.35,683.68,2611009,697.3016667,678.563,748.0725,858.177
AXISBANK,28-Aug-08,677.35,680,683.5,666,670.55,674.48,2167216,700.1716667,676.964,747.336,856.9245
AXISBANK,29-Aug-08,670.55,685,726.9,682,723.4,712.13,3815226,703.1033333,677.07,747.4255,855.9705
AXISBANK,1-Sep-08,723.4,720.05,729.75,698.15,722.9,710.18,3106116,704.3466667,677.454,747.143,855.148
AXISBANK,2-Sep-08,722.9,732,771.6,726.5,759.85,746.69,4811867,706.4283333,678.708,747.154,854.21975
AXISBANK,4-Sep-08,759.85,760,760,730.3,734.2,742.42,4146548,706.4,679.819,746.519,852.9375
AXISBANK,5-Sep-08,734.2,730,730,684.05,687.25,699.19,6016197,703.8533333,679.863,745.612,851.55625
AXISBANK,8-Sep-08,687.25,695,734,695,711.25,718.07,4460463,702.2183333,680.524,745.125,850.221
AXISBANK,9-Sep-08,711.25,715,715.9,690.1,710,705.33,3140833,702.1233333,682.152,744.491,848.86625
AXISBANK,10-Sep-08,710,699.8,723.4,695,710.45,712.71,3689284,702.5616667,684.26,743.738,847.4365
AXISBANK,11-Sep-08,710.45,704.9,717.9,693,704.15,704.95,2511110,705.3766667,686.466,742.5355,846.24125
AXISBANK,12-Sep-08,704.15,724,724,687,692.55,700.37,2591494,705.82,687.628,740.6455,845.1095
AXISBANK,15-Sep-08,692.55,678.95,685,637,656.9,649.35,3244552,705.92,689.162,738.1245,843.761
AXISBANK,16-Sep-08,656.9,638,699.9,606,695.8,669.42,4110999,706.45,691.069,736.1105,842.547
AXISBANK,17-Sep-08,695.8,704,715,653.6,666.45,680.83,3876136,705.13,692.319,733.7895,841.21875
AXISBANK,18-Sep-08,666.45,621,695,611.3,678.6,671.8,4606352,702.3983333,693.752,731.4985,840.08325
AXISBANK,19-Sep-08,678.6,691.4,719.9,687,708.55,703.77,3972330,701.2483333,694.541,729.395,839.03175
AXISBANK,22-Sep-08,708.55,714.95,722.8,700,704.9,711.18,2606788,699.86,695.07,726.9875,837.903
AXISBANK,23-Sep-08,704.9,699,708.45,679.7,683.35,693.98,2402402,698.1333333,695.432,724.5855,836.608
AXISBANK,24-Sep-08,683.35,685.15,712.75,685.15,710.2,699.48,3640893,696.4866667,696.949,722.331,835.4375
AXISBANK,25-Sep-08,710.2,710,725.9,705.05,721.4,718.76,4270445,696.515,699.435,720.0775,834.344
AXISBANK,26-Sep-08,721.4,710,724.8,702.25,705.1,714.14,4739740,695.8483333,701.848,717.6475,833.2535
AXISBANK,29-Sep-08,705.1,705,714,660.1,671.55,678.39,4812453,694.9,702.57,715.2885,831.9185
AXISBANK,30-Sep-08,671.55,653.7,725,538,720.25,694.42,4547450,695.825,703.263,713.859,830.8215
AXISBANK,1-Oct-08,720.25,722,745,707,734.6,725.63,5478770,697.6516667,704.007,712.8465,829.7895
AXISBANK,3-Oct-08,734.6,725,740,694.1,702.3,722.91,4605365,698.6016667,703.352,711.0975,828.59075
AXISBANK,6-Oct-08,702.3,694.7,706,670.7,678,689.5,2783251,699.565,701.639,709.1855,827.11975
AXISBANK,7-Oct-08,678,774,774,653.1,682.9,680.73,3811683,699.6666667,700.091,707.3895,825.561
AXISBANK,8-Oct-08,682.9,668,668,571.45,647.75,620.17,4167456,698.405,698.789,704.931,823.8775
AXISBANK,10-Oct-08,647.75,575,645,536.5,552.6,587.87,4547291,694.17,695.895,701.4565,821.8805
AXISBANK,13-Oct-08,552.6,565,674,565,659.95,629.22,4472423,693.59,696.7,699.3625,820.48525
AXISBANK,14-Oct-08,659.95,726.7,726.7,633,639.05,669.35,5151585,692.54,695.896,697.0555,819.01125
AXISBANK,15-Oct-08,639.05,632,649.9,601.5,618.8,619.93,4108439,689.0533333,695.194,694.9575,817.339
AXISBANK,16-Oct-08,618.8,503.3,642.7,503.3,626.25,602.75,4252304,685.8316667,694.121,693.2255,815.6155
AXISBANK,17-Oct-08,626.25,659,659,595,620.35,631.45,3857142,681.1816667,692.407,691.8,813.93525
AXISBANK,20-Oct-08,620.35,626.4,654,603.5,617.9,626.29,5020890,677.305,689.554,690.5915,812.147
AXISBANK,21-Oct-08,617.9,636.7,668,623,656.5,644.38,3934153,676.28,687.823,689.0545,810.57725
AXISBANK,22-Oct-08,656.5,636.3,663.8,625.15,631.2,642.67,2669243,673.6116667,685.516,687.5365,808.8705
AXISBANK,23-Oct-08,631.2,620,645,595,622.4,617.2,3385081,670.6916667,683.261,685.828,806.80925
AXISBANK,24-Oct-08,622.4,610,618.7,517,538.85,563.81,4314310,664.9716667,678.846,683.723,804.32425
AXISBANK,27-Oct-08,538.85,530,546,475,534.55,501.78,3211069,659.3183333,675.126,681.4945,801.7225
AXISBANK,28-Oct-08,534.55,545,592,545,570,564.73,522464,655.2333333,672.024,679.8265,799.12175
AXISBANK,29-Oct-08,570,595,599,518.1,526.85,541.72,4443543,650.8983333,668.561,677.386,796.42725
AXISBANK,31-Oct-08,526.85,536.1,580,531.1,562.95,550.06,2949632,646.47,665.97,675.41,793.764
AXISBANK,3-Nov-08,562.95,582.3,624.7,580.05,602.2,595.61,2808227,644.3283333,664.418,674.401,791.32925
AXISBANK,4-Nov-08,602.2,600,648.9,582.4,640.45,622.29,3510260,643.0566667,663.751,673.9905,788.68275
AXISBANK,5-Nov-08,640.45,651.9,674.8,592.35,604,630.6,3768257,639.5716667,662.849,672.9725,785.362
AXISBANK,6-Nov-08,604,590,610.9,552.5,582.7,588.08,2941701,635.4983333,660.906,671.656,782.29275
AXISBANK,7-Nov-08,582.7,580,599,547.15,581.6,571.43,3627601,632.1066667,658.826,670.427,779.41725
AXISBANK,10-Nov-08,581.6,594.45,613,578.3,608.9,599.57,2839790,628.73,657.411,669.1585,776.6515
AXISBANK,11-Nov-08,608.9,600,603,560,564.05,574.06,2173945,623.485,655.145,666.854,773.891
AXISBANK,12-Nov-08,564.05,559,569.7,523.15,525.3,543.8,2689984,617.4916667,652.24,664.602,771.21425
AXISBANK,14-Nov-08,525.3,540,554.4,487,492.95,503.31,4659572,611.5383333,647.631,662.3505,768.806
AXISBANK,17-Nov-08,492.95,587.2,587.2,431.3,456.65,455.34,4046313,602.7516667,642.306,659.88,766.01075
AXISBANK,18-Nov-08,456.65,452,452,425,437.75,434.89,4155360,592.8566667,635.864,657.286,763.1885
AXISBANK,19-Nov-08,437.75,425,464.3,421.1,427.55,449.86,4652182,583.6983333,629.731,654.775,759.8375
AXISBANK,20-Nov-08,427.55,418,418,394,405.45,406.07,3131567,574.6133333,624.095,651.979,756.1575
AXISBANK,21-Nov-08,405.45,419,422.5,383.6,411.5,406.68,5421573,565.5666667,618.1,649.312,752.484
AXISBANK,24-Nov-08,411.5,409,420,391.85,397.55,402.04,3597837,557.2266667,611.851,647.0015,748.9445
AXISBANK,25-Nov-08,397.55,414.8,418.7,367,376.55,393.59,3749504,551.3583333,605.173,644.7165,745.22325
AXISBANK,26-Nov-08,376.55,379.9,418.2,362.4,404.45,381.8,5563298,542.8416667,599.179,642.8225,741.81975
AXISBANK,28-Nov-08,404.45,382,416,352.5,408.5,402.54,4059970,535.1566667,593.498,640.563,738.4175
AXISBANK,1-Dec-08,408.5,412.5,436.7,408.1,413.05,422.36,5981239,528.2983333,588.621,638.8915,735.18425
AXISBANK,2-Dec-08,413.05,408,434.7,388.25,429.1,410.26,5004986,521.7266667,583.287,637.178,731.9065
AXISBANK,3-Dec-08,429.1,435,439.9,422.4,433.7,432.84,3647846,515.505,578.632,635.4755,728.9015
AXISBANK,4-Dec-08,433.7,439.5,464.8,433,455.2,451.63,4903899,510.0816667,574.164,633.958,726.25925
AXISBANK,5-Dec-08,455.2,457,475,440,443.05,455.3,4162259,502.9666667,568.854,631.6975,723.82075
AXISBANK,8-Dec-08,443.05,460,468,448,451.95,457.03,2679101,496.9916667,563.795,629.4325,721.1275
AXISBANK,10-Dec-08,451.95,457.4,466,438.15,462.8,451.85,4641401,491.6716667,559.384,627.408,718.6065
AXISBANK,11-Dec-08,462.8,465.5,479,444.4,457,464.39,3398607,488.9433333,554.32,625.6345,715.9255
AXISBANK,12-Dec-08,457,449.7,473.4,435.6,468.8,454.18,2990757,486.7516667,549.268,624.3515,713.1225
AXISBANK,15-Dec-08,468.8,478.2,492.4,475,486.2,484.72,2585591,483.9583333,544.89,623.369,710.299
AXISBANK,16-Dec-08,486.2,485,506.3,478.25,500.8,496.75,2964944,483.09,541.475,622.0225,707.61225
AXISBANK,17-Dec-08,500.8,504,520,492.05,497.6,506.35,3120588,480.9116667,537.022,620.1425,705.06975
AXISBANK,18-Dec-08,497.6,495,543,495,537.2,517.47,3678769,478.745,533.074,618.5405,702.75225
AXISBANK,19-Dec-08,537.2,539.7,562,531.25,546,549.79,3518637,475.5966667,529.948,616.65,700.62725
AXISBANK,22-Dec-08,546,549.7,556.8,528.55,537.5,545.02,2073569,473.38,527.138,614.3885,698.53075
AXISBANK,23-Dec-08,537.5,533.1,542.9,490.75,499.5,506.45,3410146,470.6066667,523.47,611.7805,696.22425
AXISBANK,24-Dec-08,499.5,495,498,481,490.75,489.62,2864147,467.5783333,520.33,609.5595,693.71375
AXISBANK,26-Dec-08,490.75,491.45,511,477.25,482.8,496.19,2151638,463.375,518.934,607.4145,691.08
AXISBANK,29-Dec-08,482.8,480,501.8,468,494.95,484.01,2720951,461.0716667,515.634,606.167,688.442
AXISBANK,30-Dec-08,494.95,496.5,519.4,494,510.25,506.18,2858087,460.57,513.058,604.477,686.296
AXISBANK,31-Dec-08,510.25,519.7,521,499.6,504.7,512.31,2495475,460.9616667,510.776,602.985,684.265
AXISBANK,1-Jan-09,504.7,508.5,522.7,508,516.85,515.88,1408190,462.9683333,508.588,601.3545,682.36625
AXISBANK,2-Jan-09,516.85,522,547.5,517.3,541.9,535.25,2852253,466.44,507.019,599.713,680.8715
AXISBANK,5-Jan-09,541.9,549.5,564.8,549.5,560.1,559.61,1833121,470.8583333,505.863,597.7085,679.6385
AXISBANK,6-Jan-09,560.1,561,577,551.4,569.75,568.73,2578771,476.335,504.128,595.9755,678.3065
AXISBANK,7-Jan-09,569.75,574,575.4,515,522.1,543.23,2114311,480.0216667,501.946,593.731,676.597
AXISBANK,9-Jan-09,522.1,508,540.3,475,486.6,505.54,5034621,482.99,499.23,591.2455,674.997
AXISBANK,12-Jan-09,486.6,490,494.8,445,451.7,459.84,4509390,485.495,497.487,588.1665,672.95375
AXISBANK,13-Jan-09,451.7,442,465,433,440.3,444.54,3051583,486.69,495.602,585.364,671.18625
AXISBANK,14-Jan-09,440.3,450,456.95,438,449.4,447.9,2406971,488.0533333,493.19,582.607,669.5205
AXISBANK,15-Jan-09,449.4,430,438.4,421,434.05,430.61,2386027,488.7533333,491.334,579.9475,667.924
AXISBANK,16-Jan-09,434.05,448.7,451,436,443.55,442.73,1857294,489.235,488.946,577.458,666.517
AXISBANK,19-Jan-09,443.55,448.9,450,431.55,438.3,439.93,1588517,489.3883333,485.668,575.043,664.75375
AXISBANK,20-Jan-09,438.3,429.7,429.7,416.6,422.4,422.51,1222309,488.295,481.307,572.529,662.72175
AXISBANK,21-Jan-09,422.4,405.55,428,404,407.7,415.96,2072238,487.1166667,477.381,570.115,660.798
AXISBANK,22-Jan-09,407.7,410.5,421,403.3,416.05,413.04,1689063,485.92,474.048,567.477,658.84225
AXISBANK,23-Jan-09,416.05,410,418.9,380.1,384.3,396.41,2893547,483.3033333,470.102,564.464,656.8145
AXISBANK,27-Jan-09,384.3,394.95,404.7,383.25,394.75,391.08,1758321,481.2283333,465.819,561.615,655.18
AXISBANK,28-Jan-09,394.75,399,429.5,397,422.85,406.51,5203476,479.6966667,462.995,559.07,653.57125
AXISBANK,29-Jan-09,422.85,430,445,426.1,435.65,436.66,3040706,478.0116667,461.202,556.721,652.0285
AXISBANK,30-Jan-09,435.65,434,439,418.65,433.7,428.65,2129428,475.775,460.017,553.824,650.62475
AXISBANK,2-Feb-09,433.7,433,433,391.1,397.85,411.5,2197560,472.45,458.841,550.5735,648.85825
AXISBANK,3-Feb-09,397.85,403,414.7,392,395.5,398.99,2191885,467.7266667,457.996,546.93,647.042
AXISBANK,4-Feb-09,395.5,404,409.85,393,395.15,400.71,1914021,462.6983333,457.348,543.5395,645.02925
AXISBANK,5-Feb-09,395.15,396.5,399,384,392.3,390.07,2019907,457.8583333,457.085,540.59,643.101
AXISBANK,6-Feb-09,392.3,392,406.9,392,403,402.1,1658792,454.6416667,456.915,537.5075,641.31625
AXISBANK,9-Feb-09,403,409.6,425,406.4,422.45,417.58,2482162,452.365,457.413,534.632,639.5615
AXISBANK,10-Feb-09,422.45,425,435,416,421,426.34,2271332,450.305,458.302,531.7375,637.73775
AXISBANK,11-Feb-09,421,410.3,433.85,407.25,430.95,423.42,2685967,448.1716667,458.832,529.0055,635.7705
AXISBANK,12-Feb-09,430.95,426,435,425.1,430.5,430.6,2468647,445.5133333,459.272,526.385,633.51525
AXISBANK,13-Feb-09,430.5,437,444.4,436,440.4,440.42,1669183,443.37,459.819,524.22,631.17225
AXISBANK,16-Feb-09,440.4,440,440,411,418.8,421.5,1816911,440.1016667,459.613,521.45,628.78025
AXISBANK,17-Feb-09,418.8,410.55,413.5,393.1,399.15,402.53,2628976,435.3433333,458.922,518.777,626.28325
AXISBANK,18-Feb-09,399.15,394,403.4,385,394.25,393.69,2241951,429.815,457.703,515.9335,623.716
AXISBANK,19-Feb-09,394.25,396,404,385.05,388.45,391.48,2177443,423.7716667,456.611,512.7325,621.06375
